id,name,host_id,host_name,neighbourhood,latitude,longtitude,room_type,price,reviews_per_month,license
4447077,Modern Comfy Convenient Location,2968730,Anna,Strathcona,49.27403,-123.09921,Private room,130,4.53,23-156732
4465068,Kits Point Heritage House,22313196,Joanne,Kitsilano,49.27487,-123.14964,Entire home/apt,634,1.1,22-263836
4465400,Beautiful home in Vancouver,23168796,Oliver & Ashleigh,Kitsilano,49.27315,-123.16093,Entire home/apt,600,0.06,21-156064
4493377,Along the Garden Path,23307558,Lorna,Kitsilano,49.26137,-123.16982,Entire home/apt,140,2.02,Exempt
4568364,Spacious 2-bedrooms in West Point Grey,23681660,Tal & Avital,West Point Grey,49.26424,-123.20055,Entire home/apt,121,1.09,22-156318
4588807,Modern Condo Living,23786249,Aaron & Anna,Mount Pleasant,49.27186,-123.10121,Private room,225,0.31,no license number
4624838,Private top floor of lovely craftsman home,23953859,Dave,Mount Pleasant,49.26041,-123.09035,Private room,69,0.19,22-156066
4630113,Immaculate 1br Walk-Up Corner Unit,9146752,Liddie,Renfrew-Collingwood,49.2346,-123.02652,Entire home/apt,100,1.19,no license number
4637856,Luxury Townhouse w/ Private Rooftop Patio,24013072,Johanna,Grandview-Woodland,49.28111,-123.07293,Entire home/apt,110,0.07,18-596647
4659229,StudioSweet,22208656,Richard,Riley Park,49.25107,-123.1025,Entire home/apt,125,3.02,21-157186
4679955,Arbutus Garden Suite,14254168,Braden,Kitsilano,49.26329,-123.18427,Entire home/apt,250,1.57,no license number
4699429,Gorgeous New House Bedroom A,7940236,Renee,Renfrew-Collingwood,49.24808,-123.03588,Private room,65,1.5,no license number
4701041,Gorgeous New House Bedroom B,7940236,Renee,Renfrew-Collingwood,49.24869,-123.03572,Private room,65,0.06,no license number
4701190,Gorgeous New House 2 Bedroom Suite,7940236,Renee,Renfrew-Collingwood,49.24961,-123.03755,Entire home/apt,130,1.21,no license number
4787924,Trout Lake Urban Coach House,24681577,Irene,Kensington-Cedar Cottage,49.25244,-123.0623,Entire home/apt,85,0.29,21-119806
4856515,A Sunny Suite Up Main,24738659,Katrina,Riley Park,49.24027,-123.10221,Private room,59,3.3,22-157239
4888430,Elegant Private Suite off Broadway,25151201,Nicole,Mount Pleasant,49.261467,-123.082291,Entire home/apt,97,0.01,22-156015
4924996,Well Furnished Character Home,10237955,Derrick,Grandview-Woodland,49.27517,-123.06581,Entire home/apt,350,1.84,22-156515
4942126,Granville Isl water/pastoral view,25470676,Patricia,Fairview,49.26616,-123.12985,Private room,91,0.16,22-156203
4995055,Bright & Light Main St. Garden Suite,3959207,Rob & Kea,Riley Park,49.24531,-123.09533,Entire home/apt,99,0.27,22-157486
5005722,Spacious Character in Point Grey,25813717,Alison,West Point Grey,49.25965,-123.20512,Entire home/apt,382,2.09,22-156331
5007196,Crosstown Bedroom Downtown Vancouver,15535422,Anthony,Downtown,49.27948,-123.10862,Private room,105,,21-180711
5040320,Gorgeous 1-Bdr ? Walk Everywhere!,179396,Lili,Downtown,49.27993,-123.1263,Entire home/apt,172,0.46,21-105070
5240570,Downtown Modern Davie Street Studio,4795850,Nolan &  Michelle Musey,Downtown,49.27814,-123.12948,Entire home/apt,68,0.03,no license number
5278749,Main Street Apartment,27325928,Sam,Mount Pleasant,49.2644,-123.09873,Entire home/apt,80,0.4,18-591142
5315811,"Bright, fully furnished suite",4217281,Jennifer,Fairview,49.25872,-123.12185,Private room,75,0.03,no license number
5391067,Artistic Space Close to Gastown,22720879,Brian,Downtown Eastside,49.28287,-123.09425,Entire home/apt,80,0.31,20-160908
5423637,Gorgeous City Views from a Relaxed Apartment,23977001,Emma,West End,49.2827,-123.1241,Entire home/apt,165,3.71,no license number
5439203,CENTRAL DOWNTOWN YALETOWN VANCOUVER + PARKING,9809769,West Coast Rental,Downtown,49.27638,-123.12394,Entire home/apt,100,0.12,Exempt
5459210,A Mount Pleasant Gem,21614195,Julia,Mount Pleasant,49.25853,-123.08005,Entire home/apt,130,0.1,19-163003
5471844,"Large, Modern & Private Space",28381470,Nia,Kensington-Cedar Cottage,49.24731,-123.08777,Entire home/apt,107,0.13,22-156472
5482135,Cozy and Beautiful 3BD Home,7155253,Karin,Renfrew-Collingwood,49.24243,-123.04059,Entire home/apt,126,1.24,22-156621
5571829,Downtown Vancouver Studio,4842154,Brenda,Downtown,49.27832,-123.12109,Entire home/apt,109,0.05,22-103970
5602997,Beautiful 2-bd Modern home,28884211,Kathy,Grandview-Woodland,49.27549,-123.06406,Entire home/apt,190,0.91,22-156048
5642121,"Modern, Urban Commercial Drive Home",214986,Ardene,Grandview-Woodland,49.26914,-123.05684,Entire home/apt,175,0.48,22-156338
5670706,Cozy one bedroom in coal harbour.,29400167,Christine,West End,49.28722,-123.12588,Entire home/apt,139,0.97,18-561523
5747556,The Mosaic Suite@ Grandview House,21294269,Robert,Grandview-Woodland,49.272137,-123.0702362,Entire home/apt,105,2.4,22-157318
5761885,"Bright, convenient studio",17378930,Leah,Grandview-Woodland,49.28512,-123.05801,Entire home/apt,60,0.3,no license number
5795871,150 One Bedroom at the Wall Centre,600607,Martello,Downtown,49.28084,-123.12598,Entire home/apt,83,0.8,no license number
5808094,Spectacular View in Yaletown & Park U027,5268156,Allan,Downtown,49.27453,-123.12461,Entire home/apt,195,0.46,18-491535
5877217,Renovated 1 Bedroom w Den Downtown,16152564,Anthony,West End,49.28941,-123.12908,Entire home/apt,120,1.93,18-430718
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter And Andria,Grandview-Woodland,49.27675,-123.06537,Entire home/apt,140,0.82,22-156157
5919685,Campbell House in the heart of Main,2073767,The Campbell House,Riley Park,49.25486,-123.10583,Entire home/apt,314,0.18,22-156777
5961772,Contemporary Yaletown 1 bedroom,20071422,Luc,Downtown,49.27818,-123.13048,Entire home/apt,250,0.53,no license number
6018284,Beautiful Heritage home with 3 bedrooms,31239535,John And Deb,Grandview-Woodland,49.27572,-123.06039,Entire home/apt,263,0.47,18-608837
6032973,"Spacious 4br home by Jericho beach, UBC",1766084,Jill,West Point Grey,49.26442,-123.19224,Entire home/apt,950,0.28,22-156004
6045404,Bright family home in Trendy Main Street Area,3959207,Rob & Kea,Riley Park,49.24506,-123.09533,Entire home/apt,540,0.4,18-611243
6134895,Family Vacation Rental - 10 mins to DT,31828821,Ken,Mount Pleasant,49.25679,-123.07926,Entire home/apt,133,1.27,22-243099
6166558,Elegant Family Home on Seawall,260328,Debra,Fairview,49.26649,-123.12179,Entire home/apt,205,0.94,no license number
6226872,Bright Suite Bikable & Near Transit,17386999,Danna,Hastings-Sunrise,49.26407,-123.03992,Entire home/apt,45,0.13,22-156425
6239107,Luxury living,32381029,Meron,Downtown,49.27809,-123.12919,Entire home/apt,196,2.89,no license number
6270968,Downtown Vancouver,30033,Eric & Mariko,Downtown,49.27912,-123.12066,Entire home/apt,350,0.18,no license number
6324453,Character home ideal for families!,21976533,Maggie & Noah,Mount Pleasant,49.26071,-123.09265,Entire home/apt,850,0.59,22-155978
6347338,Elegant Cottage Style Suite,30993322,Lucia,Riley Park,49.25076,-123.10873,Entire home/apt,125,0.08,no license number
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,Downtown,49.27729,-123.11603,Entire home/apt,272,,Exempt
6365193,Large Heritage Flat in East Van,26741677,Kayla,Grandview-Woodland,49.2716,-123.06175,Entire home/apt,125,0.52,18-594237
6407591,Relax in the city,33419209,Ursula,Hastings-Sunrise,49.26624,-123.04491,Entire home/apt,239,,21-253191
6416204,Penthouse with Private Rooftop Deck,32089457,Linda,West End,49.27942,-123.13355,Entire home/apt,157,0.2,20-160030
6421331,Guest house for rent,33501321,Michael & Alina,Hastings-Sunrise,49.28038,-123.02865,Entire home/apt,250,0.3,Exempt
6452450,Hotel Apartment,16538256,Dusan,West End,49.29241,-123.13471,Entire home/apt,105,0.15,no license number
6493890,Charming Mount Pleasant Apartment,11714989,Samantha,Mount Pleasant,49.26644,-123.08922,Entire home/apt,115,0.34,no license number
6494884,Lovely 3-bedroom home,33950098,Erica,Grandview-Woodland,49.27177,-123.06063,Entire home/apt,340,1.54,22-156628
6602481,"Heart of downtown
 Vancouver",34542738,Ronald,Downtown,49.27806,-123.13061,Entire home/apt,113,0.97,22-156655
6611269,Cozy & compact modern bachelor suite,34594484,Michelle,Renfrew-Collingwood,49.25472,-123.03387,Entire home/apt,68,3.14,no license number
6645469,Edge of Kitsilano/close to UBC,16553992,Kathy,Kitsilano,49.26049,-123.17747,Entire home/apt,190,0.39,22-156478
6660457,"Heart of Downtown, Gym & Pool, Views!",34840348,Laule,West End,49.28695,-123.12654,Private room,50,4.02,no license number
6679736,Joe's apartment in Mount Pleasant,2447132,Young,Mount Pleasant,49.2581,-123.10179,Entire home/apt,102,0.6,19-161237
6732143,Modern Micro Suite near Hip Main St,446881,Rebecca And Phil,Riley Park,49.2482,-123.09623,Entire home/apt,90,1.71,22-156001
6765180,"Fresh-look, 3-bedroom suite",24738659,Katrina,Riley Park,49.24197,-123.10083,Entire home/apt,130,3.93,22-157239
6808688,"Bright room, Gym & Pool, Amazing View!",34840348,Laule,Downtown,49.28945,-123.12525,Private room,80,0.05,no license number
6812180,Roomy 2BR apt near Downtown,8427578,Caroline,Downtown Eastside,49.27853,-123.09265,Entire home/apt,232,2.6,23-156539
6836507,Spacious Downtown Oasis with Views,160970,Greg,Downtown,49.27878,-123.11624,Entire home/apt,250,0.03,no license number
6854409,Spacious heritage 'loft' near VGH,6744998,Ilia,Fairview,49.26408,-123.12831,Entire home/apt,140,1.53,21-186490
6863617,Heritage Home with Surreal Setting,35966943,Noah,Downtown Eastside,49.27954,-123.0919,Private room,125,0.44,19-163391
6867548,Bright 2BDR 2 level Private Laneway Home,21386383,Jeffrey,Riley Park,49.23443,-123.10683,Entire home/apt,325,0.83,22-156561
6871805,Spacious 2-bed Private Suite,36014126,Amanda & Ben,Kensington-Cedar Cottage,49.2439,-123.08738,Entire home/apt,115,3.49,20-160191
6897283,Collingwood Cottage near Dunbar,36141263,Ashley And Sean,Dunbar Southlands,49.2539,-123.17975,Private room,110,3.95,22-107113
6912562,Room close to Downtown/VGH/BCCH,573014,Nuha,South Cambie,49.25138,-123.11911,Private room,211,2.6,18-611304
6927400,1BR Great Location in Vancouver,33527330,Scott,West End,49.27809,-123.13456,Entire home/apt,478,1.04,19-162836
6939529,Cozy Loft in the heart of Vancouver,1142482,Anastasia & Tommy,Kerrisdale,49.22347,-123.14169,Entire home/apt,129,0.48,22-156541
6975013,"Tastefully modern, central location",3426960,Rachael,Mount Pleasant,49.26484,-123.09867,Entire home/apt,170,1.15,22-236273
6977279,Are you looking for the perfect family spot?,5137698,Cameron,Sunset,49.217,-123.09479,Entire home/apt,198,1.66,21-156556
6993905,"WestEndZen, Shared Garden Suite.",6532964,Cassidy,West End,49.28373,-123.13267,Private room,106,,Licence # 21-156288
7022315,4BR Vancouver Special @ Langara,9205420,Meelie,Sunset,49.22261,-123.10396,Entire home/apt,275,2.24,19-225862
7025378,LUXURY POOL OASIS in the Centre of it All!,36826372,Andrea,Kerrisdale,49.22609,-123.16761,Entire home/apt,115,0.76,19-177599
7027063,Boutique Laneway Home,8246436,Dan,Kensington-Cedar Cottage,49.24631,-123.08651,Entire home/apt,120,0.15,no license number
7032078,1 bedroom suit for rent,33501321,Michael & Alina,Hastings-Sunrise,49.28122,-123.02748,Entire home/apt,120,6.08,22-157784
7034128,2 bedroom apartment/suit for rent,33501321,Michael & Alina,Hastings-Sunrise,49.28053,-123.02698,Entire home/apt,220,0.08,no license number
7054627,Furnished 1 bed suite in Vancouver!,18823483,Tc,Victoria-Fraserview,49.2308,-123.07286,Entire home/apt,83,0.59,no license number
7071924,Loft in Yaletown,2147373,A,Downtown,49.27832,-123.12194,Entire home/apt,179,0.08,23-156639
7091335,Kensington Basement Suite,23820873,Louise,Kensington-Cedar Cottage,49.23738,-123.06686,Entire home/apt,70,1.47,no license number
7112627,Granville Island/False Creek/pastoral view,25470676,Patricia,Fairview,49.26746,-123.12785,Entire home/apt,290,0.68,22-156203
7148892,Cambie Village Cozy & Convenient One Bedroom,37437874,Valerie,South Cambie,49.25558,-123.11997,Entire home/apt,123,5.16,22-219653
7162553,LARGE CENTRAL MODERN FURNISHED LOFT,2450753,Gordon,Mount Pleasant,49.26686,-123.09706,Entire home/apt,195,0.83,22-156161
7248669,Vancouver heights character home,14696171,Derek,Hastings-Sunrise,49.28426,-123.02832,Entire home/apt,382,0.03,22-156102
7327653,Luxury 1 Bedroom Condo Yaletown,25750116,Neeti,Downtown,49.27749,-123.12297,Entire home/apt,250,0.77,no license number
7365327,"Character Romys suite""""",26510197,Theresa,Kitsilano,49.26276,-123.14645,Entire home/apt,416,0.2,22-157113
7432239,Little House - Kitsilano Point Grey,38931278,Sheila,West Point Grey,49.26405,-123.18769,Entire home/apt,200,0.05,no license number
7478857,Adorable 1 bedroom guesthouse with patio,19844007,Stephanie,Grandview-Woodland,49.272484,-123.0621948,Entire home/apt,91,0.15,00-00000
7518690,Room Close to Downtown/VGH/BCCH II,573014,Nuha,South Cambie,49.25031,-123.1205,Private room,120,3.7,18-611304
7548858,Tree Tops loft in Mount Pleasant,1339708,Ryan,Mount Pleasant,49.26595,-123.09794,Entire home/apt,204,0.21,22-155907
7574951,Sunny Kits loft in character home,32169044,Jacqueline,Kitsilano,49.2661,-123.1833,Entire home/apt,79,2.93,no license number
7579741,Lovely 1-bedroom condo with patio/gym,7672195,Tony,Mount Pleasant,49.267,-123.0996,Entire home/apt,100,0.17,no license number
7635114,Luxurious Master Bedroom in Kits,39181323,Isabel,West Point Grey,49.26108,-123.18723,Private room,138,0.3,18-591290
7639521,Vintage Loft in Converted Warehouse,6723104,Tanya,Downtown Eastside,49.28185,-123.10456,Entire home/apt,143,0.21,23-157064
7674840,"3Bd house, great location, big comfy beds",3844155,Amy,Grandview-Woodland,49.27576,-123.06508,Entire home/apt,225,0.31,19-188148
7679929,Spacious Garden Suite in Character Home,22825384,Darren,Mount Pleasant,49.26023,-123.08671,Entire home/apt,179,2.28,18-550645
7696149,Japanese Style One Bedroom Suite,40246737,Grace,Killarney,49.22239,-123.03277,Entire home/apt,198,0.42,20-161516
7741348,"Bella's Heritage House, City Hall",40689478,Carol-Anne,Mount Pleasant,49.25979,-123.11194,Private room,70,0.88,22-156346
7747325,"Bright, Playful and Eclectic Mt Pleasant Loft",39373845,Jenn,Mount Pleasant,49.26634,-123.09807,Entire home/apt,89,0.17,19-163065
7749728,Spacious 1 bed/2 bath apt downtown,40739636,Jordan,Downtown,49.27667,-123.12752,Entire home/apt,150,1.33,no license number
7787115,View Penthouse by the beach in Kits,17937686,Oliver,Kitsilano,49.26984,-123.17918,Entire home/apt,722,1.31,19-162272
7788230,New Private Room Near Skytrain (1),40984901,Holly,Marpole,49.21311,-123.11348,Private room,39,0.63,18-499207
7804061,Bright and cozy Railtown Sanctuary,14550059,Carmen,Downtown Eastside,49.28253,-123.0918,Entire home/apt,121,0.01,23-156311
7812180,One Bedroom Apartment,12453936,Tiffany,Mount Pleasant,49.26443,-123.09925,Entire home/apt,125,0.32,22-156663
7819691,Spacious Artist Loft next to Granville Is.,41169039,Geneen,Fairview,49.26559,-123.14014,Entire home/apt,175,0.79,18-552222
7822189,6 times Vancouver SuperHost bb,40743512,Fate,Renfrew-Collingwood,49.25211,-123.03292,Private room,34,0.1,no license number
7822875,6 time Vancouver SuperHost A,40743512,Fate,Renfrew-Collingwood,49.25101,-123.03313,Private room,36,0.58,no license number
7827146,Family home near Main St.,41215176,Sarah,Riley Park,49.24672,-123.09614,Entire home/apt,350,0.85,19-160937
7827790,Bright Apartment in Downtown City Centre,34301999,Takumi,Downtown,49.27656,-123.13123,Entire home/apt,75,0.01,20-187312
7837464,Private room/bathroom -- Family home,40789407,Jenny,Arbutus Ridge,49.24248,-123.16879,Private room,125,1.48,2021-156678
7838721,Open Concept Gastown Studio,15077998,Mandi,Downtown Eastside,49.27991,-123.1054,Entire home/apt,155,1.47,20-161540
7858563,New Private Room Near Skytrain (2),40984901,Holly,Marpole,49.21306,-123.11307,Private room,39,0.05,21-151404
7858932,Private Room+Bath near skytrain(3),40984901,Holly,Marpole,49.21295,-123.11193,Private room,53,0.25,no license number
7860202,Private Room+Bath near skytrain(4),40984901,Holly,Marpole,49.21231,-123.11193,Private room,52,0.18,no license number
7860338,New Room+ Bath Near Skytrain (5),40984901,Holly,Marpole,49.21121,-123.11208,Private room,43,1.33,no license number
7860380,New Private 2 BR+Bath near Skytrain,40984901,Holly,Marpole,49.21285,-123.11361,Entire home/apt,148,2.61,no license number
7917938,2 Bedroom Penthouse,41746903,Coleen,Downtown,49.27783,-123.11536,Entire home/apt,170,0.26,18 560278 AM
7931005,"Nice apartment, middle of Vancouver",15907077,Daniel,Mount Pleasant,49.26339,-123.08925,Entire home/apt,110,2.52,18-566755
7934230,One Bdrm Heart of Downtown!,1999829,Nicole,Downtown,49.27669,-123.12913,Entire home/apt,125,0.35,no license number
7936342,Live the Penthouse Life!,10385583,Elizabeth,Downtown Eastside,49.27862,-123.09962,Entire home/apt,160,0.27,21-105438
7972205,New house - #2 CENTRAL VANCOUVER,42068304,Adrian And Mary,Kensington-Cedar Cottage,49.25243,-123.0691,Private room,48,2.69,Exempt
7986252,Gorgeous new townhouse with 2 King Size beds,10844593,Daniel & Sara,Sunset,49.23191,-123.09369,Entire home/apt,250,0.82,18-581804
7989551,M1 - Comfy Chic 2 Bedroom Yaletown Condo,21783759,Viviena,Downtown,49.27483,-123.11601,Entire home/apt,175,0.22,no license number
7997635,Historic Cedar Cottage Hideaway,20535222,Katy,Kensington-Cedar Cottage,49.24963,-123.07277,Private room,85,0.33,22-156469
8014842,Private suite in Collingwood area,7249196,David,Killarney,49.23062,-123.03803,Entire home/apt,72,0.94,18-607337
8017360,Bright cozy home by beach and DT,42335303,ParisIan,West End,49.28311,-123.13196,Entire home/apt,70,2.3,no license number
8047959,Spectacular views close to all!,19666634,Sven,Strathcona,49.27604,-123.0988,Private room,169,1.03,22-156243
8118622,Downtown Yaletown 2bed 2bath,42734189,Arianna,Downtown,49.27805,-123.12536,Entire home/apt,800,,19-145531
8171107,Kitsilano Home/Near Beach/30 Days+,7835216,Teny,Kitsilano,49.267456,-123.153473,Entire home/apt,160,1.56,22-167293
8173136,SUNSET BEACH IN DOWN TOWN VANCOUVER,26881556,Mark,Downtown,49.2787,-123.12915,Entire home/apt,350,4.59,21-192441
8210512,Beautiful 2 bedroom home in Vancouver,43294549,Kerry,Riley Park,49.25368,-123.09956,Entire home/apt,150,2.16,19-161994
